context,config,num_pairs,pairs,cache_saved_fraction_macro_mean,target_kl_macro_mean,target_kl_macro_ci_low,target_kl_macro_ci_high,draft_kl_macro_mean,draft_kl_macro_ci_low,draft_kl_macro_ci_high,target_minus_draft_kl_macro_mean,target_minus_draft_kl_macro_ci_low,target_minus_draft_kl_macro_ci_high,num_pairs_target_more_sensitive,target_top1_match_macro_mean,draft_top1_match_macro_mean
1024,k2v2,6,llama31_8b_llama32_3b;olmo2_7b_1b;qwen25_3b_15b;qwen25_7b_3b;qwen3_8b_4b;smollm2_17b_360m,0.7853929924242424,0.13003849568541995,0.11494006991528215,0.1489319484621769,0.21136400189139232,0.1695811160303356,0.2550028791322193,-0.08132550620597237,-0.119246979184595,-0.04927107252672463,0,0.8378092447916666,0.7978515625
1024,k2v4,6,llama31_8b_llama32_3b;olmo2_7b_1b;qwen25_3b_15b;qwen25_7b_3b;qwen3_8b_4b;smollm2_17b_360m,0.7228929924242424,0.03395129166608048,0.0288053656984751,0.039504331433531,0.04827841420129026,0.03990649754828672,0.0566503308542938,-0.014327122535209784,-0.02451808113532778,-0.006885917817648316,0,0.9134114583333334,0.9012044270833334
1024,k3v4,6,llama31_8b_llama32_3b;olmo2_7b_1b;qwen25_3b_15b;qwen25_7b_3b;qwen3_8b_4b;smollm2_17b_360m,0.6954308712121212,0.008600009487709873,0.007190226857557459,0.010327637048231305,0.011130633815881854,0.009685781298123806,0.012412193275571637,-0.0025306243281719818,-0.003463207585550581,-0.0016671019469877031,0,0.95556640625,0.9501953125
1024,k4v2,6,llama31_8b_llama32_3b;olmo2_7b_1b;qwen25_3b_15b;qwen25_7b_3b;qwen3_8b_4b;smollm2_17b_360m,0.73046875,0.10092486242549764,0.08762849579222735,0.11528025702499331,0.15838867661835268,0.12355774500368,0.19784029993385602,-0.057463814192855046,-0.09569685646619326,-0.026748485465131314,0,0.8587239583333334,0.8235677083333334
1024,k4v3,6,llama31_8b_llama32_3b;olmo2_7b_1b;qwen25_3b_15b;qwen25_7b_3b;qwen3_8b_4b;smollm2_17b_360m,0.69921875,0.019994193975636468,0.017149567188861407,0.02300977180588533,0.03273611039509967,0.022748961129302053,0.047285219703666684,-0.0127419164194632,-0.02663556130576368,-0.003682137946172857,0,0.9351399739583334,0.9264322916666666
1024,k4v4,6,llama31_8b_llama32_3b;olmo2_7b_1b;qwen25_3b_15b;qwen25_7b_3b;qwen3_8b_4b;smollm2_17b_360m,0.66796875,0.005708583354205857,0.004839491043864332,0.006533496231358843,0.007301103345424557,0.00660073916309839,0.008012397927249513,-0.0015925199912187001,-0.0027607900268921703,-0.0006791977739170292,0,0.9632975260416666,0.9598795572916666
1024,k4v8,6,llama31_8b_llama32_3b;olmo2_7b_1b;qwen25_3b_15b;qwen25_7b_3b;qwen3_8b_4b;smollm2_17b_360m,0.54296875,0.0015691987495367917,0.0012107181900866527,0.0018709192448807476,0.00190170581159285,0.0015720978622356292,0.00215044726064233,-0.00033250706205605827,-0.0004573429814263131,-0.00020683490329319004,0,0.9813639322916666,0.97802734375
1024,k8v4,6,llama31_8b_llama32_3b;olmo2_7b_1b;qwen25_3b_15b;qwen25_7b_3b;qwen3_8b_4b;smollm2_17b_360m,0.5581202651515151,0.004615368632142016,0.004057034315163626,0.005227764550350821,0.006475898714100908,0.005757884303745341,0.007223879006853734,-0.0018605300819588917,-0.0028442294253424633,-0.001237363604907252,0,0.9668782552083334,0.964599609375
